1374000,1374000,1354000,199476,1097.7,1355000,1344000
1340000,1358000,1331000,214964,1110.7,1344000,1361000
1360000,1361000,1345000,130458,1097,1361000,1374000
1368000,1374000,1361000,124530,1102.4,1374000,1377000
1374000,1377000,1364000,114900,1101.8,1377000,1377000
1374000,1377000,1364000,114900,1101.8,1377000,1367000
1378000,1390000,1366000,306036,1108.7,1367000,1367000
1385000,1389000,1364000,217265,1109.9,1367000,1379000
1380000,1385000,1373000,167485,1099,1379000,1375000
1379000,1380000,1368000,163583,1097.2,1375000,1357000
1375000,1376000,1357000,260188,1098.4,1357000,1423000
1375000,1423000,1367000,436112,1100.8,1423000,1418000
1435000,1437000,1406000,274976,1096.4,1418000,1437000
1411000,1440000,1410000,232062,1097.7,1437000,1422000
1439000,1443000,1417000,192312,1101.3,1422000,1442000
1414000,1449000,1406000,234670,1098.7,1442000,1420000
1440000,1440000,1420000,156292,1112.1,1420000,1421000
1434000,1443000,1420000,208397,1122.6,1421000,1474000
1419000,1479000,1418000,422173,1126.5,1474000,1447000
1460000,1473000,1447000,383064,1126.4,1447000,1457000
1461000,1479000,1455000,188262,1128.5,1457000,1470000
1458000,1487000,1455000,179491,1131.5,1470000,1497000
1470000,1500000,1460000,273223,1128.9,1497000,1503000
1496000,1506000,1486000,249287,1129.9,1503000,1470000
1510000,1510000,1470000,264516,1117.2,1470000,1464000
1475000,1480000,1460000,254099,1123,1464000,1467000
1462000,1474000,1458000,162458,1114.6,1467000,1476000
1455000,1478000,1455000,182263,1104.6,1476000,1485000
1487000,1488000,1472000,187381,1100.8,1485000,1421000
1450000,1456000,1421000,420119,1108,1421000,1421000
1415000,1448000,1415000,321316,1103.3,1421000,1428000
1425000,1434000,1412000,179110,1104.9,1428000,1441000
1449000,1452000,1430000,196853,1109.5,1441000,1423000
1437000,1437000,1420000,145321,1102.4,1423000,1434000
1434000,1440000,1423000,138068,1095.5,1434000,1434000
1434000,1440000,1420000,125403,1092.7,1434000,1470000
1443000,1490000,1435000,211652,1084.8,1470000,1462000
1478000,1485000,1462000,190521,1088.5,1462000,1479000
1470000,1485000,1460000,155468,1091,1479000,1483000
1470000,1489000,1470000,182151,1092.3,1483000,1490000
1480000,1494000,1478000,199202,1092.7,1490000,1479000
1479000,1491000,1468000,205866,1098.6,1479000,1474000
1485000,1485000,1465000,188595,1094,1474000,1446000
1460000,1470000,1427000,271021,1096.8,1446000,1477000
1462000,1477000,1447000,215247,1088.9,1477000,1450000
1477000,1478000,1447000,203446,1083.7,1450000,1430000
1446000,1448000,1423000,247898,1079.2,1430000,1444000
1421000,1445000,1420000,237053,1083.4,1444000,1461000
1444000,1473000,1436000,253111,1079.6,1461000,1451000
1470000,1470000,1440000,184903,1082.2,1451000,1410000
1449000,1455000,1400000,381798,1079.4,1410000,1395000
1410000,1411000,1375000,330343,1073,1395000,1366000
1390000,1400000,1359000,313946,1070,1366000,1385000
1367000,1394000,1364000,217913,1068.6,1385000,1410000
1385000,1418000,1379000,367057,1072.4,1410000,1400000
1407000,1423000,1397000,165674,1079.2,1400000,1362000
1390000,1391000,1356000,265410,1080,1362000,1370000
1362000,1375000,1354000,205148,1089.7,1370000,1338000
1366000,1370000,1338000,189762,1088.3,1338000,1336000
1360000,1360000,1336000,192809,1091.3,1336000,1331000
1345000,1353000,1324000,212664,1095.8,1331000,1333000
1349000,1349000,1326000,197545,1099.7,1333000,1340000
1341000,1343000,1328000,169770,1090.5,1340000,1326000
1355000,1356000,1321000,178447,1085.7,1326000,1320000
1335000,1335000,1309000,192537,1085.6,1320000,1338000
1321000,1355000,1307000,173618,1088.1,1338000,1366000
1349000,1370000,1341000,205829,1096,1366000,1352000
1371000,1372000,1344000,144212,1094,1352000,1350000
1353000,1353000,1335000,163916,1090.1,1350000,1362000
1366000,1369000,1336000,200683,1101,1362000,1314000
1360000,1366000,1313000,345309,1105.5,1314000,1309000
1317000,1321000,1301000,300963,1105.8,1309000,1307000
1320000,1321000,1297000,347615,1108.2,1307000,1291000
1300000,1301000,1288000,218439,1110.2,1291000,1303000
1300000,1303000,1288000,175151,1112.4,1303000,1273000
1303000,1316000,1265000,235388,1104.7,1273000,1337000
1315000,1341000,1305000,388239,1113.9,1337000,1341000
1325000,1355000,1320000,196563,1111.1,1341000,1314000
1345000,1347000,1313000,202379,1123.3,1314000,1282000
1300000,1310000,1268000,274705,1118.9,1282000,1262000
1282000,1294000,1262000,250034,1108.2,1262000,1257000
1263000,1274000,1253000,306281,1108.8,1257000,1277000
1278000,1287000,1264000,234830,1114.7,1277000,1270000
1255000,1274000,1255000,161356,1117.3,1270000,1255000
1270000,1274000,1245000,255352,1118.6,1255000,1254000
1250000,1266000,1240000,189046,1117.9,1254000,1265000
1259000,1279000,1251000,164952,1107.1,1265000,1266000
1266000,1278000,1260000,141895,1107.1,1266000,1281000
1291000,1296000,1276000,127418,1098.8,1281000,1321000
1309000,1328000,1291000,203180,1104.6,1321000,1302000
1300000,1311000,1291000,203960,1108.4,1302000,1269000
1290000,1303000,1269000,213916,1110,1269000,1278000
1252000,1290000,1252000,206950,1116.9,1278000,1281000
1269000,1285000,1256000,230399,1125.3,1281000,1268000
1276000,1285000,1266000,197407,1115.5,1268000,1295000
1268000,1302000,1259000,166498,1117.5,1295000,1299000
1286000,1304000,1285000,164460,1125,1299000,1268000
1287000,1294000,1267000,142604,1123,1268000,1230000
1253000,1260000,1223000,201999,1126.5,1230000,1240000
1220000,1259000,1220000,249565,1130.2,1240000,1239000
1240000,1251000,1232000,235619,1136.7,1239000,1265000
1230000,1265000,1226000,280610,1133.9,1265000,1259000
1257000,1266000,1248000,191468,1129.7,1259000,1266000
1250000,1272000,1245000,153441,1130.6,1266000,1225000
1265000,1270000,1221000,399794,1142.6,1225000,1235000
1225000,1238000,1224000,167413,1143.6,1235000,1282000
1223000,1287000,1223000,223469,1149.2,1282000,1305000
1300000,1311000,1278000,297233,1147.5,1305000,1275000
1291000,1304000,1273000,128928,1152.1,1275000,1263000
1275000,1277000,1247000,194055,1158.3,1263000,1253000
1244000,1260000,1235000,268323,1153.6,1253000,1234000
1244000,1253000,1234000,208965,1165.1,1234000,1229000
1227000,1238000,1224000,196584,1167.9,1229000,1230000
1229000,1247000,1228000,243040,1167,1230000,1230000
1224000,1251000,1219000,267627,1164.9,1230000,1263000
1250000,1275000,1231000,274689,1158.4,1263000,1215000
1258000,1260000,1215000,308392,1168.4,1215000,1185000
1220000,1222000,1175000,391589,1170,1185000,1175000
1184000,1184000,1166000,196891,1165.9,1175000,1182000
1175000,1187000,1170000,256887,1165.5,1182000,1159000
1182000,1182000,1158000,256050,1173.6,1159000,1115000
1155000,1156000,1115000,403981,1166.2,1115000,1136000
1120000,1137000,1115000,275742,1167.4,1136000,1157000
1151000,1179000,1148000,233286,1179.1,1157000,1154000
1150000,1164000,1140000,223080,1190.8,1154000,1140000
1153000,1153000,1138000,150411,1174,1140000,1104000
1140000,1141000,1104000,227217,1183.1,1104000,1131000
1118000,1141000,1117000,231672,1185,1131000,1154000
1169000,1176000,1141000,401415,1185.3,1154000,1139000
1163000,1171000,1130000,216119,1185.1,1139000,1101000
1099000,1128000,1096000,408851,1195,1101000,1079000
1088000,1115000,1033000,448592,1199,1079000,1079000
1079000,1107000,1067000,392519,1195.3,1079000,1067000
1068000,1074000,1050000,558952,1186,1067000,1067000
1082000,1086000,1063000,495388,1185.2,1067000,1081000
1086000,1086000,1073000,462223,1173.6,1081000,1089000
1071000,1089000,1052000,408309,1182.5,1089000,1085000
1089000,1098000,1081000,240372,1171.8,1085000,1090000
1069000,1095000,1065000,312683,1180.7,1090000,1122000
1102000,1123000,1093000,305142,1190.3,1122000,1129000
1144000,1144000,1118000,251734,1193.4,1129000,1112000
1129000,1129000,1105000,191805,1203.7,1112000,1131000
1113000,1136000,1106000,182330,1200.9,1131000,1147000
1146000,1147000,1136000,259376,1189.4,1147000,1134000
1130000,1139000,1118000,362568,1194.4,1134000,1115000
1126000,1133000,1115000,204167,1184.5,1115000,1124000
1120000,1124000,1110000,167073,1183.1,1124000,1123000
1114000,1128000,1113000,232956,1186.7,1123000,1152000
1121000,1157000,1121000,343763,1175.9,1152000,1157000
1153000,1157000,1144000,273960,1165.9,1157000,1190000
1145000,1192000,1135000,436270,1162.8,1190000,1150000
1163000,1173000,1150000,205359,1174.7,1150000,1145000
1143000,1150000,1130000,250675,1179.2,1145000,1126000
1126000,1135000,1125000,132721,1192.5,1126000,1112000
1120000,1125000,1109000,209160,1194.7,1112000,1134000
1100000,1134000,1090000,458936,1185.3,1134000,1134000
1140000,1145000,1121000,241041,1176.3,1134000,1119000
1112000,1133000,1112000,274302,1180.7,1119000,1115000
1119000,1131000,1115000,241935,1172.4,1115000,1151000
1130000,1155000,1127000,382987,1165.9,1151000,1251000
1198000,1252000,1186000,799502,1161.3,1251000,1270000
1250000,1279000,1250000,570677,1159,1270000,1260000
1260000,1263000,1247000,378974,1143.5,1260000,1252000
1260000,1272000,1248000,198000,1149.7,1252000,1254000
1248000,1260000,1237000,175051,1146.8,1254000,1269000
1244000,1282000,1243000,248503,1130.2,1269000,1265000
1265000,1269000,1259000,143968,1129.1,1265000,1256000
1257000,1265000,1249000,117070,1121,1256000,1266000
1260000,1273000,1256000,150347,1131,1266000,1270000
1265000,1282000,1259000,139567,1132.5,1270000,1280000
1280000,1295000,1269000,230673,1138.6,1280000,1289000
1300000,1300000,1278000,263071,1124.7,1289000,1292000
1298000,1298000,1272000,152165,1133.8,1292000,1298000
1282000,1299000,1281000,132241,1131,1298000,1308000
1294000,1308000,1291000,271303,1131,1308000,1325000
1330000,1392000,1324000,630471,1142.3,1325000,1372000
1345000,1390000,1341000,509385,1140.1,1372000,1383000
1385000,1393000,1374000,386546,1137,1383000,1352000
1381000,1381000,1350000,301840,1133.1,1352000,1330000
1352000,1361000,1326000,281070,1132,1330000,1342000
1330000,1354000,1330000,173042,1138.5,1342000,1338000
1343000,1348000,1330000,164322,1141.9,1338000,1344000
1338000,1344000,1321000,185661,1157.2,1344000,1321000
1336000,1341000,1314000,197551,1156.9,1321000,1333000
1321000,1345000,1321000,140449,1154.9,1333000,1317000
1333000,1334000,1317000,157417,1158.2,1317000,1300000
1317000,1317000,1300000,177677,1163.8,1300000,1263000
1291000,1291000,1263000,275705,1174.1,1263000,1270000
1275000,1290000,1270000,186184,1170.4,1270000,1281000
1272000,1290000,1272000,167735,1172.2,1281000,1289000
1290000,1290000,1271000,192850,1161.7,1289000,1285000
1289000,1296000,1278000,168720,1154.3,1285000,1282000
1285000,1302000,1281000,198820,1158.5,1282000,1299000
1282000,1305000,1282000,159560,1153.8,1299000,1299000
1300000,1310000,1299000,142627,1143.4,1299000,1335000
1299000,1340000,1299000,185800,1147.3,1335000,1327000
1345000,1349000,1327000,169854,1153,1327000,1284000
1325000,1325000,1284000,534006,1158.1,1284000,1321000
1294000,1322000,1288000,252113,1158,1321000,1300000
1321000,1322000,1294000,229628,1164.3,1300000,1290000
1295000,1297000,1286000,166695,1164.6,1290000,1269000
1275000,1280000,1267000,192711,1156.7,1269000,1262000
1269000,1275000,1262000,196107,1168.2,1262000,1262000
1262000,1272000,1262000,138322,1178.6,1262000,1263000
1262000,1275000,1262000,181812,1179.3,1263000,1283000
1263000,1293000,1263000,303867,1181.3,1283000,1284000
1283000,1295000,1272000,206729,1179.5,1284000,1261000
1273000,1273000,1255000,222801,1184.8,1261000,1277000
1261000,1280000,1260000,175494,1183.4,1277000,1299000
1278000,1310000,1278000,207962,1176.2,1299000,1290000
1301000,1308000,1275000,174677,1180.1,1290000,1278000
1265000,1288000,1264000,168369,1183,1278000,1280000
1278000,1285000,1261000,160466,1177.6,1280000,1292000
1280000,1292000,1267000,206192,1173.3,1292000,1295000
1292000,1299000,1282000,207148,1173.1,1295000,1285000
1295000,1300000,1285000,156151,1167.8,1285000,1266000
1285000,1289000,1266000,227230,1165.4,1266000,1254000
1265000,1266000,1241000,232944,1169.6,1254000,1260000
1260000,1272000,1254000,203958,1172.5,1260000,1205000
1260000,1260000,1205000,306939,1187.7,1205000,1208000
1202000,1218000,1186000,216002,1188,1208000,1175000
1208000,1208000,1168000,366752,1197.9,1175000,1163000
1166000,1183000,1151000,282388,1200.6,1163000,1171000
1163000,1186000,1163000,257763,1198.1,1171000,1152000
1156000,1166000,1146000,241277,1209.8,1152000,1146000
1148000,1166000,1144000,206283,1210.3,1146000,1148000
1153000,1159000,1148000,143316,1204,1148000,1138000
1131000,1142000,1131000,209022,1213.4,1138000,1132000
1140000,1152000,1124000,209464,1213.4,1132000,1126000
1088000,1133000,1088000,320214,1210.9,1126000,1171000
1128000,1171000,1128000,207242,1205.9,1171000,1138000
1160000,1160000,1132000,167052,1214,1138000,1131000
1133000,1155000,1125000,190352,1213.7,1131000,1168000
1145000,1168000,1145000,147528,1200.1,1168000,1162000
1172000,1176000,1156000,159913,1194.2,1162000,1137000
1155000,1157000,1136000,152399,1204.2,1137000,1175000
1126000,1175000,1126000,276237,1202,1175000,1145000
1164000,1168000,1139000,315912,1208.5,1145000,1150000
1140000,1150000,1116000,436983,1199.1,1150000,1163000
1152000,1163000,1151000,259979,1200.5,1163000,1156000
1161000,1166000,1147000,166348,1207.4,1156000,1146000
1150000,1152000,1137000,174507,1219.3,1146000,1156000
1150000,1161000,1148000,247959,1202.1,1156000,1164000
1156000,1169000,1156000,188094,1197.4,1164000,1130000
1118000,1137000,1118000,305262,1202.5,1130000,1130000
1130000,1151000,1122000,256232,1211.7,1130000,1154000
1154000,1160000,1144000,183146,1208.1,1154000,1168000
1158000,1179000,1157000,180401,1216.6,1168000,1185000
1179000,1201000,1169000,246062,1227.1,1185000,1187000
1203000,1203000,1178000,222481,1227.4,1187000,1190000
1187000,1195000,1174000,176852,1234.4,1190000,1175000
1190000,1192000,1166000,174899,1234.4,1175000,1181000
1179000,1189000,1173000,147674,1231.1,1181000,1172000
1178000,1179000,1161000,140484,1234.4,1172000,1179000
1172000,1187000,1172000,133635,1238.8,1179000,1172000
1180000,1187000,1172000,177344,1238.2,1172000,1178000
1179000,1194000,1176000,288680,1236.7,1178000,1197000
1200000,1207000,1196000,236372,1227.5,1197000,1220000
1213000,1220000,1202000,218991,1214.6,1220000,1215000
1220000,1228000,1202000,201490,1203.4,1215000,1223000
1220000,1231000,1215000,131376,1201.4,1223000,1192000
1223000,1224000,1186000,216202,1206.7,1192000,1194000
1188000,1199000,1177000,183380,1216.2,1194000,1225000
1208000,1236000,1201000,283540,1203.5,1225000,1249000
1225000,1253000,1216000,267225,1193.1,1249000,1255000
1267000,1273000,1249000,217154,1186.1,1255000,1253000
1255000,1264000,1246000,172808,1187.7,1253000,1256000
1256000,1263000,1253000,146856,1193.3,1256000,1263000
1265000,1296000,1257000,246869,1173.3,1263000,1273000
1278000,1278000,1263000,225314,1162.5,1273000,1267000
1274000,1279000,1258000,181170,1163.5,1267000,1269000
1267000,1279000,1262000,202872,1153.6,1269000,1279000
1269000,1279000,1262000,197418,1161.2,1279000,1282000
1279000,1290000,1266000,218795,1166.3,1282000,1288000
1283000,1290000,1278000,143446,1169.2,1288000,1294000
1288000,1300000,1288000,121218,1166.2,1294000,1290000
1294000,1300000,1285000,172454,1163.8,1290000,1308000
1310000,1321000,1302000,267605,1150.8,1308000,1312000
1306000,1314000,1298000,382615,1143.5,1312000,1279000
1299000,1309000,1271000,271156,1154.2,1279000,1305000
1279000,1305000,1279000,188046,1146.1,1305000,1260000
1299000,1299000,1260000,236319,1155.1,1260000,1285000
1269000,1291000,1268000,184234,1156.1,1285000,1269000
1300000,1300000,1258000,258795,1151.4,1269000,1246000
1269000,1269000,1240000,251868,1153.8,1246000,1266000
1246000,1271000,1246000,120693,1146.5,1266000,1275000
1270000,1281000,1266000,134054,1145.8,1275000,1300000
1300000,1302000,1289000,335327,1156.7,1300000,1300000
1309000,1310000,1290000,136599,1146.2,1300000,1299000
1295000,1305000,1292000,128474,1150.2,1299000,1288000
1294000,1296000,1283000,144766,1136.3,1288000,1299000
1282000,1300000,1282000,171972,1135.2,1299000,1294000
1300000,1301000,1288000,145089,1132.9,1294000,1280000
1294000,1294000,1277000,114830,1143.1,1280000,1281000
1285000,1285000,1271000,91957,1147.8,1281000,1296000
1285000,1305000,1283000,166901,1151,1296000,1300000
1294000,1300000,1286000,165946,1148.3,1300000,1265000
1300000,1300000,1261000,293069,1138.2,1265000,1245000
1260000,1267000,1242000,325078,1139.3,1245000,1250000
1247000,1262000,1245000,140552,1137.8,1250000,1261000
1267000,1270000,1256000,158066,1140.2,1261000,1290000
1272000,1290000,1262000,294055,1154.3,1290000,1299000
1290000,1300000,1285000,274362,1165.8,1299000,1296000
1299000,1300000,1288000,171191,1172.6,1296000,1292000
1296000,1299000,1287000,176688,1167.6,1292000,1281000
1292000,1292000,1275000,152302,1162.6,1281000,1253000
1281000,1281000,1251000,245698,1171.4,1253000,1248000
1253000,1263000,1247000,234403,1179.7,1248000,1264000
1249000,1265000,1249000,183671,1173.7,1264000,1268000
1264000,1271000,1255000,183392,1182.6,1268000,1270000
1268000,1277000,1266000,200249,1191.7,1270000,1269000
1270000,1280000,1269000,159211,1190.2,1269000,1286000
1269000,1286000,1269000,162251,1182.9,1286000,1271000
1286000,1289000,1268000,208692,1192.7,1271000,1295000
1283000,1298000,1274000,237255,1182.5,1295000,1296000
1299000,1303000,1295000,253073,1180.4,1296000,1282000
1300000,1301000,1273000,274891,1179.3,1282000,1280000
1297000,1297000,1274000,206307,1191.8,1280000,1292000
1280000,1300000,1268000,1250554,1191.7,1292000,1333000
1298000,1341000,1295000,470080,1193,1333000,1365000
1350000,1372000,1346000,476139,1186.6,1365000,1377000
1370000,1379000,1364000,341324,1183.6,1377000,1398000
1386000,1402000,1380000,462843,1162.7,1398000,1406000
1419000,1419000,1389000,376162,1156.6,1406000,1430000
1408000,1430000,1406000,515375,1156,1430000,1406000
1424000,1425000,1404000,289681,1165.5,1406000,1371000
1396000,1396000,1362000,304966,1173.4,1371000,1380000
1371000,1386000,1369000,245461,1173.2,1380000,1413000
1385000,1416000,1383000,306689,1173.3,1413000,1409000
1413000,1417000,1395000,292431,1171.4,1409000,1426000
1410000,1435000,1410000,328394,1172.7,1426000,1431000
1427000,1448000,1426000,270316,1160.8,1431000,1448000
1432000,1449000,1426000,200411,1156.6,1448000,1445000
1446000,1450000,1431000,178965,1154.4,1445000,1430000
1444000,1445000,1427000,225126,1150.2,1430000,1400000
1445000,1445000,1360000,411052,1179.9,1400000,1398000
1400000,1405000,1385000,236780,1182.3,1398000,1399000
1390000,1404000,1379000,214379,1171.3,1399000,1396000
1408000,1412000,1391000,210541,1160.2,1396000,1425000
1408000,1445000,1397000,273434,1151.8,1425000,1466000
1427000,1479000,1427000,287872,1145,1466000,1466000
1464000,1474000,1451000,159900,1146.9,1466000,1469000
1466000,1475000,1462000,157407,1155.4,1469000,1421000
1447000,1452000,1412000,334983,1165.6,1421000,1450000
1421000,1450000,1416000,229904,1154.6,1450000,1460000
1450000,1475000,1449000,269963,1161.8,1460000,1489000
1460000,1500000,1460000,281136,1146.7,1489000,1464000
1499000,1505000,1460000,220494,1148,1464000,1481000
1496000,1496000,1463000,200198,1146.4,1481000,1500000
1481000,1500000,1476000,248605,1137.4,1500000,1518000
1500000,1522000,1486000,232463,1133.9,1518000,1533000
1518000,1533000,1500000,231344,1136.4,1533000,1533000
1528000,1540000,1522000,202445,1135.5,1533000,1540000
1533000,1542000,1524000,155463,1141,1540000,1543000
1540000,1547000,1537000,170894,1135.9,1543000,1516000
1506000,1528000,1506000,171703,1134.4,1516000,1502000
1500000,1523000,1495000,154650,1137,1502000,1530000
1500000,1531000,1498000,144570,1134.9,1530000,1527000
1512000,1529000,1512000,126701,1134.2,1527000,1507000
1533000,1536000,1498000,190074,1124.4,1507000,1539000
1520000,1557000,1511000,299712,1120.2,1539000,1568000
1569000,1580000,1560000,230308,1108,1568000,1548000
1568000,1568000,1546000,166316,1110,1548000,1517000
1548000,1548000,1517000,150098,1117.6,1517000,1517000
1519000,1533000,1517000,140199,1114,1517000,1561000
1529000,1564000,1525000,139177,1110.4,1561000,1569000
1566000,1575000,1556000,222503,1108.3,1569000,1567000
1574000,1579000,1557000,180464,1106.1,1567000,1541000
1567000,1570000,1534000,246807,1095.4,1541000,1559000
1541000,1559000,1526000,210672,1099.5,1559000,1545000
1559000,1570000,1544000,209497,1103.3,1545000,1568000
1545000,1576000,1545000,216862,1092.2,1568000,1566000
1569000,1570000,1551000,148929,1108.3,1566000,1640000
1567000,1644000,1566000,366541,1107.2,1640000,1675000
1638000,1675000,1636000,336103,1117.6,1675000,1665000
1674000,1692000,1659000,252244,1126.5,1665000,1687000
1665000,1694000,1657000,230914,1115.6,1687000,1653000
1680000,1682000,1636000,318771,1122,1653000,1639000
1630000,1659000,1622000,283476,1115.9,1639000,1612000
1606000,1623000,1603000,241160,1113.7,1612000,1640000
1602000,1640000,1597000,178515,1125,1640000,1645000
1647000,1671000,1633000,156992,1119.9,1645000,1620000
1641000,1641000,1611000,410644,1114.8,1620000,1587000
1583000,1588000,1563000,375803,1122.1,1587000,1597000
1595000,1613000,1588000,163060,1117.2,1597000,1606000
1590000,1615000,1585000,167676,1105.1,1606000,1643000
1607000,1645000,1597000,153203,1105.2,1643000,1621000
1648000,1652000,1621000,191837,1090,1621000,1639000
1623000,1639000,1614000,241417,1092.6,1639000,1575000
1611000,1618000,1564000,265168,1098.4,1575000,1465000
1490000,1506000,1456000,529987,1113.5,1465000,1527000
1508000,1549000,1495000,494345,1118.8,1527000,1558000
1538000,1569000,1536000,448163,1118.1,1558000,1585000
1559000,1588000,1559000,258423,1120.6,1585000,1592000
1595000,1601000,1576000,210181,1120.1,1592000,1618000
1600000,1641000,1599000,228599,1103.3,1618000,1571000
1582000,1598000,1566000,365993,1102.4,1571000,1568000
1571000,1596000,1564000,290496,1107.9,1568000,1569000
1550000,1575000,1533000,196688,1096.5,1569000,1567000
1554000,1573000,1554000,174128,1096.8,1567000,1600000
1573000,1619000,1572000,227951,1098.8,1600000,1598000
1590000,1615000,1585000,235254,1101.3,1598000,1614000
1610000,1624000,1606000,261062,1107.8,1614000,1619000
1601000,1626000,1597000,249409,1113.7,1619000,1691000
1696000,1700000,1667000,591163,1112.2,1691000,1706000
1700000,1716000,1690000,521011,1115.5,1706000,1680000
1650000,1689000,1628000,505866,1108.4,1680000,1545000
1600000,1625000,1545000,768543,1120.4,1545000,1535000
1495000,1545000,1494000,781771,1123.6,1535000,1557000
1550000,1581000,1545000,437291,1135.9,1557000,1577000
1548000,1588000,1547000,283179,1132.1,1577000,1590000
1565000,1602000,1538000,255704,1137.9,1590000,1589000
1572000,1595000,1572000,207690,1129.4,1589000,1625000
1579000,1643000,1575000,308891,1123.2,1625000,1620000
1626000,1651000,1609000,206609,1127.5,1620000,1589000
1606000,1613000,1588000,209550,1134.9,1589000,1608000
1593000,1608000,1590000,185799,1131,1608000,1597000
1600000,1604000,1592000,197322,1133.5,1597000,1567000
1597000,1599000,1562000,210680,1134,1567000,1573000
1571000,1617000,1556000,282340,1142.5,1573000,1614000
1580000,1614000,1580000,204284,1144.9,1614000,1639000
1616000,1639000,1611000,241344,1144.5,1639000,1652000
1630000,1652000,1612000,206948,1139.9,1652000,1643000
1640000,1652000,1631000,201985,1149.8,1643000,1616000
1630000,1640000,1606000,206837,1139.6,1616000,1627000
1605000,1634000,1605000,142077,1143.4,1627000,1640000
1647000,1650000,1634000,153238,1143.1,1640000,1644000
1649000,1649000,1635000,108349,1135,1644000,1596000
1646000,1657000,1591000,313672,1149.5,1596000,1649000
1630000,1650000,1618000,235907,1150.6,1649000,1598000
1585000,1618000,1585000,256736,1164.8,1598000,1553000
1595000,1596000,1552000,302666,1171.9,1553000,1539000
1553000,1581000,1539000,273314,1170.6,1539000,1558000
1540000,1564000,1540000,266164,1169.2,1558000,1568000
1555000,1576000,1545000,157411,1175.9,1568000,1586000
1582000,1588000,1570000,189215,1183.2,1586000,1593000
1565000,1606000,1565000,163604,1186.6,1593000,1640000
1607000,1645000,1600000,195022,1176.1,1640000,1649000
1661000,1661000,1626000,253372,1176.2,1649000,1650000
1649000,1652000,1633000,155143,1180.1,1650000,1650000
1641000,1652000,1633000,125538,1177.4,1650000,1677000
